leaid,zip,state,county_fips,lat,lon
0400001,85266,AZ,04013,33.346541,-112.495534
0400003,86323,AZ,04025,34.630044,-112.573745
0400004,86324,AZ,04025,34.630044,-112.573745
0400005,85348,AZ,04012,33.727625,-114.038793
0400016,85635,AZ,04003,31.881793,-109.75412
0400018,86001,AZ,04005,35.829692,-111.773728
0400019,86001,AZ,04005,35.829692,-111.773728
0400020,86001,AZ,04005,35.829692,-111.773728
0400021,86021,AZ,04015,35.717705,-113.749689
0400022,85940,AZ,04001,35.385845,-109.493747
0400023,86510,AZ,04017,35.390934,-110.320908
0400026,85928,AZ,04017,35.390934,-110.320908
0400028,85546,AZ,04009,32.931828,-109.87831
0400031,85085,AZ,04013,33.346541,-112.495534
0400033,85210,AZ,04013,33.346541,-112.495534
0400034,85023,AZ,04013,33.346541,-112.495534
0400036,85266,AZ,04013,33.346541,-112.495534
0400037,85017,AZ,04013,33.346541,-112.495534
0400040,85201,AZ,04013,33.346541,-112.495534
0400041,85034,AZ,04013,33.346541,-112.495534
0400043,85281,AZ,04013,33.346541,-112.495534
0400047,85256,AZ,04013,33.346541,-112.495534
0400052,85040,AZ,04013,33.346541,-112.495534
0400053,85210,AZ,04013,33.346541,-112.495534
0400054,85016,AZ,04013,33.346541,-112.495534
0400055,85051,AZ,04013,33.346541,-112.495534
0400056,85004,AZ,04013,33.346541,-112.495534
0400057,85003,AZ,04013,33.346541,-112.495534
0400061,85021,AZ,04013,33.346541,-112.495534
0400065,85296,AZ,04013,33.346541,-112.495534
0400067,85041,AZ,04013,33.346541,-112.495534
0400068,85021,AZ,04013,33.346541,-112.495534
0400069,85004,AZ,04013,33.346541,-112.495534
0400070,85282,AZ,04013,33.346541,-112.495534
0400071,85224,AZ,04013,33.346541,-112.495534
0400072,85204,AZ,04013,33.346541,-112.495534
0400074,86409,AZ,04015,35.717705,-113.749689
0400075,86426,AZ,04015,35.717705,-113.749689
0400077,85939,AZ,04017,35.390934,-110.320908
0400078,85716,AZ,04019,32.128237,-111.783018
0400079,85705,AZ,04019,32.128237,-111.783018
0400081,85719,AZ,04019,32.128237,-111.783018
0400082,86426,AZ,04015,35.717705,-113.749689
0400083,85714,AZ,04019,32.128237,-111.783018
0400089,86336,AZ,04025,34.630044,-112.573745
0400090,86323,AZ,04025,34.630044,-112.573745
0400092,86314,AZ,04025,34.630044,-112.573745
0400093,86303,AZ,04025,34.630044,-112.573745
0400094,85364,AZ,04027,32.773942,-113.910905
0400095,85364,AZ,04027,32.773942,-113.910905
0400096,86001,AZ,04005,35.829692,-111.773728
0400097,86004,AZ,04005,35.829692,-111.773728
0400098,86001,AZ,04005,35.829692,-111.773728
0400099,85501,AZ,04007,33.789618,-110.81187
0400100,85023,AZ,04013,33.346541,-112.495534
0400102,85003,AZ,04013,33.346541,-112.495534
0400103,85018,AZ,04013,33.346541,-112.495534
0400104,85283,AZ,04013,33.346541,-112.495534
0400105,85206,AZ,04013,33.346541,-112.495534
0400106,85032,AZ,04013,33.346541,-112.495534
0400107,85014,AZ,04013,33.346541,-112.495534
0400108,85014,AZ,04013,33.346541,-112.495534
0400109,85016,AZ,04013,33.346541,-112.495534
0400111,85284,AZ,04013,33.346541,-112.495534
0400112,85142,AZ,04013,33.346541,-112.495534
0400113,85268,AZ,04013,33.346541,-112.495534
0400115,85749,AZ,04019,32.128237,-111.783018
0400120,85007,AZ,04013,33.346541,-112.495534
0400121,85028,AZ,04013,33.346541,-112.495534
0400122,85033,AZ,04013,33.346541,-112.495534
0400124,85004,AZ,04013,33.346541,-112.495534
0400125,85705,AZ,04019,32.128237,-111.783018
0400126,85719,AZ,04019,32.128237,-111.783018
0400128,85008,AZ,04013,33.346541,-112.495534
0400129,85745,AZ,04019,32.128237,-111.783018
0400130,86326,AZ,04025,34.630044,-112.573745
0400131,85018,AZ,04013,33.346541,-112.495534
0400133,85345,AZ,04013,33.346541,-112.495534
0400134,85258,AZ,04013,33.346541,-112.495534
0400135,85308,AZ,04013,33.346541,-112.495534
0400141,85543,AZ,04009,32.931828,-109.87831
0400144,85013,AZ,04013,33.346541,-112.495534
0400145,85201,AZ,04013,33.346541,-112.495534
0400147,85719,AZ,04019,32.128237,-111.783018
0400149,85020,AZ,04013,33.346541,-112.495534
0400150,85621,AZ,04023,31.525904,-110.84519
0400151,85204,AZ,04013,33.346541,-112.495534
0400153,85014,AZ,04013,33.346541,-112.495534
0400154,86054,AZ,04017,35.390934,-110.320908
0400157,85204,AZ,04013,33.346541,-112.495534
0400159,85705,AZ,04019,32.128237,-111.783018
0400160,85709,AZ,,,
0400163,86004,AZ,04005,35.829692,-111.773728
0400164,85014,AZ,04013,33.346541,-112.495534
0400165,85048,AZ,04013,33.346541,-112.495534
0400178,85533,AZ,04011,33.238872,-109.242323
0400181,85032,AZ,04013,33.346541,-112.495534
0400182,85207,AZ,04013,33.346541,-112.495534
0400184,85224,AZ,04013,33.346541,-112.495534
0400185,85040,AZ,04013,33.346541,-112.495534
0400187,85086,AZ,04013,33.346541,-112.495534
0400189,85203,AZ,04013,33.346541,-112.495534
0400190,85031,AZ,04013,33.346541,-112.495534
0400191,85042,AZ,04013,33.346541,-112.495534
0400192,85118,AZ,04021,32.91891,-111.367257
0400197,85937,AZ,04017,35.390934,-110.320908
0400201,85714,AZ,04019,32.128237,-111.783018
0400202,85748,AZ,04019,32.128237,-111.783018
0400204,85741,AZ,04019,32.128237,-111.783018
0400205,85629,AZ,04019,32.128237,-111.783018
0400206,85716,AZ,04019,32.128237,-111.783018
0400208,86301,AZ,04025,34.630044,-112.573745
0400209,86314,AZ,04025,34.630044,-112.573745
0400210,86301,AZ,04025,34.630044,-112.573745
0400211,86301,AZ,04025,34.630044,-112.573745
0400212,85602,AZ,04003,31.881793,-109.75412
0400213,86004,AZ,04005,35.829692,-111.773728
0400214,85541,AZ,04007,33.789618,-110.81187
0400217,85259,AZ,04013,33.346541,-112.495534
0400218,85204,AZ,04013,33.346541,-112.495534
0400219,85053,AZ,04013,33.346541,-112.495534
0400221,85020,AZ,04013,33.346541,-112.495534
0400223,85741,AZ,04019,32.128237,-111.783018
0400225,85048,AZ,04013,33.346541,-112.495534
0400227,85042,AZ,04013,33.346541,-112.495534
0400229,85032,AZ,04013,33.346541,-112.495534
0400230,85053,AZ,04013,33.346541,-112.495534
0400231,85283,AZ,04013,33.346541,-112.495534
0400232,85205,AZ,04013,33.346541,-112.495534
0400235,85120,AZ,04021,32.91891,-111.367257
0400237,85345,AZ,04013,33.346541,-112.495534
0400238,85007,AZ,04013,33.346541,-112.495534
0400239,85353,AZ,04013,33.346541,-112.495534
0400241,85374,AZ,04013,33.346541,-112.495534
0400243,85042,AZ,04013,33.346541,-112.495534
0400244,85204,AZ,04013,33.346541,-112.495534
0400246,85901,AZ,04017,35.390934,-110.320908
0400248,86403,AZ,04015,35.717705,-113.749689
0400254,85716,AZ,04019,32.128237,-111.783018
0400255,85715,AZ,04019,32.128237,-111.783018
0400258,85705,AZ,04019,32.128237,-111.783018
0400259,85706,AZ,04019,32.128237,-111.783018
0400261,85710,AZ,04019,32.128237,-111.783018
0400263,85624,AZ,04023,31.525904,-110.84519
0400264,85646,AZ,04023,31.525904,-110.84519
0400266,86336,AZ,04025,34.630044,-112.573745
0400267,86301,AZ,04025,34.630044,-112.573745
0400268,85364,AZ,04027,32.773942,-113.910905
0400273,85281,AZ,04013,33.346541,-112.495534
0400274,85019,AZ,04013,33.346541,-112.495534
0400275,85719,AZ,04019,32.128237,-111.783018
0400276,85203,AZ,04013,33.346541,-112.495534
0400278,85027,AZ,04013,33.346541,-112.495534
0400279,85053,AZ,04013,33.346541,-112.495534
0400280,86442,AZ,04015,35.717705,-113.749689
0400281,86021,AZ,04015,35.717705,-113.749689
0400282,85364,AZ,04027,32.773942,-113.910905
0400284,85607,AZ,04003,31.881793,-109.75412
0400285,85203,AZ,04013,33.346541,-112.495534
0400288,85033,AZ,04013,33.346541,-112.495534
0400290,85017,AZ,04013,33.346541,-112.495534
0400295,86401,AZ,04015,35.717705,-113.749689
0400296,85705,AZ,04019,32.128237,-111.783018
0400298,85207,AZ,04013,33.346541,-112.495534
0400299,85602,AZ,04003,31.881793,-109.75412
0400303,85037,AZ,04013,33.346541,-112.495534
0400310,85308,AZ,04013,33.346541,-112.495534
0400311,85308,AZ,04013,33.346541,-112.495534
0400315,86301,AZ,04025,34.630044,-112.573745
0400316,85173,AZ,04021,32.91891,-111.367257
0400317,85718,AZ,04019,32.128237,-111.783018
0400318,85713,AZ,04019,32.128237,-111.783018
0400320,86314,AZ,04025,34.630044,-112.573745
0400321,85226,AZ,04013,33.346541,-112.495534
0400322,85741,AZ,04019,32.128237,-111.783018
0400323,85340,AZ,04013,33.346541,-112.495534
0400326,85374,AZ,04013,33.346541,-112.495534
0400327,85051,AZ,04013,33.346541,-112.495534
0400328,86326,AZ,04025,34.630044,-112.573745
0400329,85225,AZ,04013,33.346541,-112.495534
0400330,85710,AZ,04019,32.128237,-111.783018
0400332,85033,AZ,04013,33.346541,-112.495534
0400339,85501,AZ,04007,33.789618,-110.81187
0400340,85209,AZ,04013,33.346541,-112.495534
0400341,86326,AZ,04025,34.630044,-112.573745
0400343,85711,AZ,04019,32.128237,-111.783018
0400344,85255,AZ,04013,33.346541,-112.495534
0400345,85643,AZ,04003,31.881793,-109.75412
0400347,86040,AZ,04005,35.829692,-111.773728
0400348,85128,AZ,04021,32.91891,-111.367257
0400349,85552,AZ,04009,32.931828,-109.87831
0400350,86004,AZ,04005,35.829692,-111.773728
0400351,85020,AZ,04013,33.346541,-112.495534
0400352,85020,AZ,04013,33.346541,-112.495534
0400353,85020,AZ,04013,33.346541,-112.495534
0400354,85020,AZ,04013,33.346541,-112.495534
0400355,85020,AZ,04013,33.346541,-112.495534
0400356,85745,AZ,04019,32.128237,-111.783018
0400357,85020,AZ,04013,33.346541,-112.495534
0400359,85234,AZ,04013,33.346541,-112.495534
0400361,85712,AZ,04019,32.128237,-111.783018
0400363,85021,AZ,04013,33.346541,-112.495534
0400364,85021,AZ,04013,33.346541,-112.495534
0400366,85042,AZ,04013,33.346541,-112.495534
0400367,85711,AZ,04019,32.128237,-111.783018
0400368,85705,AZ,04019,32.128237,-111.783018
0400370,85014,AZ,04013,33.346541,-112.495534
0400373,85745,AZ,04019,32.128237,-111.783018
0400374,85053,AZ,04013,33.346541,-112.495534
0400376,85053,AZ,04013,33.346541,-112.495534
0400377,85053,AZ,04013,33.346541,-112.495534
0400381,85364,AZ,04027,32.773942,-113.910905
0400382,85701,AZ,04019,32.128237,-111.783018
0400383,85051,AZ,04013,33.346541,-112.495534
0400384,85020,AZ,04013,33.346541,-112.495534
0400385,85020,AZ,04013,33.346541,-112.495534
0400386,85020,AZ,04013,33.346541,-112.495534
0400387,85020,AZ,04013,33.346541,-112.495534
0400388,85715,AZ,04019,32.128237,-111.783018
0400389,85020,AZ,04013,33.346541,-112.495534
0400390,85303,AZ,04013,33.346541,-112.495534
0400391,85035,AZ,04013,33.346541,-112.495534
0400393,85741,AZ,04019,32.128237,-111.783018
0400394,85035,AZ,04013,33.346541,-112.495534
0400395,85296,AZ,04013,33.346541,-112.495534
0400396,85017,AZ,04013,33.346541,-112.495534
0400397,85296,AZ,04013,33.346541,-112.495534
0400399,85253,AZ,04013,33.346541,-112.495534
0400401,85014,AZ,04013,33.346541,-112.495534
0400402,85033,AZ,04013,33.346541,-112.495534
0400403,85128,AZ,04021,32.91891,-111.367257
0400404,85128,AZ,04021,32.91891,-111.367257
0400405,85021,AZ,04013,33.346541,-112.495534
0400406,85204,AZ,04013,33.346541,-112.495534
0400407,85701,AZ,04019,32.128237,-111.783018
0400409,85719,AZ,04019,32.128237,-111.783018
0400413,86442,AZ,04015,35.717705,-113.749689
0400414,86426,AZ,04015,35.717705,-113.749689
0400415,85021,AZ,04013,33.346541,-112.495534
0400416,85008,AZ,04013,33.346541,-112.495534
0400417,85012,AZ,04013,33.346541,-112.495534
0400419,85501,AZ,04007,33.789618,-110.81187
0400420,85021,AZ,04013,33.346541,-112.495534
0400423,85207,AZ,04013,33.346541,-112.495534
0400424,85053,AZ,04013,33.346541,-112.495534
0400425,85053,AZ,04013,33.346541,-112.495534
0400426,85012,AZ,04013,33.346541,-112.495534
0400427,85297,AZ,04013,33.346541,-112.495534
0400429,85339,AZ,04013,33.346541,-112.495534
0400432,85004,AZ,04013,33.346541,-112.495534
0400434,85621,AZ,04023,31.525904,-110.84519
0400438,85053,AZ,04013,33.346541,-112.495534
0400439,86325,AZ,04025,34.630044,-112.573745
0400440,85018,AZ,04013,33.346541,-112.495534
0400441,85053,AZ,04013,33.346541,-112.495534
0400442,85053,AZ,04013,33.346541,-112.495534
0400444,86312,AZ,,,
0400445,85053,AZ,04013,33.346541,-112.495534
0400446,85053,AZ,04013,33.346541,-112.495534
0400447,85020,AZ,04013,33.346541,-112.495534
0400448,85712,AZ,04019,32.128237,-111.783018
0400450,85323,AZ,04013,33.346541,-112.495534
0400453,85232,AZ,,,
0400455,85008,AZ,04013,33.346541,-112.495534
0400456,85546,AZ,04009,32.931828,-109.87831
0400457,85603,AZ,04003,31.881793,-109.75412
0400458,85364,AZ,04027,32.773942,-113.910905
0400459,85003,AZ,04013,33.346541,-112.495534
0400460,86301,AZ,04025,34.630044,-112.573745
0400461,86401,AZ,04015,35.717705,-113.749689
0400462,85621,AZ,04023,31.525904,-110.84519
0400463,85745,AZ,04019,32.128237,-111.783018
0400480,85320,AZ,04013,33.346541,-112.495534
0400520,85321,AZ,04019,32.128237,-111.783018
0400600,85019,AZ,04013,33.346541,-112.495534
0400607,85533,AZ,04011,33.238872,-109.242323
0400608,85258,AZ,04013,33.346541,-112.495534
0400609,85338,AZ,04013,33.346541,-112.495534
0400610,85306,AZ,04013,33.346541,-112.495534
0400612,86033,AZ,04017,35.390934,-110.320908
0400613,85718,AZ,04019,32.128237,-111.783018
0400614,85281,AZ,04013,33.346541,-112.495534
0400615,85305,AZ,04013,33.346541,-112.495534
0400616,85281,AZ,04013,33.346541,-112.495534
0400618,85020,AZ,04013,33.346541,-112.495534
0400619,85020,AZ,04013,33.346541,-112.495534
0400621,85282,AZ,04013,33.346541,-112.495534
0400625,85621,AZ,04023,31.525904,-110.84519
0400626,85222,AZ,,,
0400630,85920,AZ,04001,35.385845,-109.493747
0400631,85242,AZ,,,
0400632,85635,AZ,04003,31.881793,-109.75412
0400633,85741,AZ,04019,32.128237,-111.783018
0400636,85306,AZ,04013,33.346541,-112.495534
0400637,85204,AZ,04013,33.346541,-112.495534
0400638,85204,AZ,04013,33.346541,-112.495534
0400640,85204,AZ,04013,33.346541,-112.495534
0400641,85204,AZ,04013,33.346541,-112.495534
0400649,85031,AZ,04013,33.346541,-112.495534
0400650,85271,AZ,,,
0400653,85053,AZ,04013,33.346541,-112.495534
0400655,85018,AZ,04013,33.346541,-112.495534
0400656,85029,AZ,04013,33.346541,-112.495534
0400680,85705,AZ,04019,32.128237,-111.783018
0400720,85356,AZ,04027,32.773942,-113.910905
0400745,85138,AZ,04021,32.91891,-111.367257
0400746,85242,AZ,,,
0400747,85018,AZ,04013,33.346541,-112.495534
0400748,85022,AZ,04013,33.346541,-112.495534
0400749,85012,AZ,04013,33.346541,-112.495534
0400750,85608,AZ,04003,31.881793,-109.75412
0400751,85201,AZ,04013,33.346541,-112.495534
0400752,85710,AZ,04019,32.128237,-111.783018
0400753,85044,AZ,04013,33.346541,-112.495534
0400754,85053,AZ,04013,33.346541,-112.495534
0400755,85032,AZ,04013,33.346541,-112.495534
0400756,85053,AZ,04013,33.346541,-112.495534
0400757,85018,AZ,04013,33.346541,-112.495534
0400758,85383,AZ,04013,33.346541,-112.495534
0400760,85018,AZ,04013,33.346541,-112.495534
0400761,85282,AZ,04013,33.346541,-112.495534
0400762,85546,AZ,04009,32.931828,-109.87831
0400763,85041,AZ,04013,33.346541,-112.495534
0400764,85006,AZ,04013,33.346541,-112.495534
0400765,85501,AZ,04007,33.789618,-110.81187
0400766,85128,AZ,04021,32.91891,-111.367257
0400767,85501,AZ,04007,33.789618,-110.81187
0400768,85711,AZ,04019,32.128237,-111.783018
0400769,85128,AZ,04021,32.91891,-111.367257
0400770,85053,AZ,04013,33.346541,-112.495534
0400771,85711,AZ,04019,32.128237,-111.783018
0400772,86301,AZ,04025,34.630044,-112.573745
0400773,85364,AZ,04027,32.773942,-113.910905
0400774,85710,AZ,04019,32.128237,-111.783018
0400775,85296,AZ,04013,33.346541,-112.495534
0400776,85008,AZ,04013,33.346541,-112.495534
0400777,85621,AZ,04023,31.525904,-110.84519
0400778,85226,AZ,04013,33.346541,-112.495534
0400779,85533,AZ,04011,33.238872,-109.242323
0400780,85053,AZ,04013,33.346541,-112.495534
0400781,85705,AZ,04019,32.128237,-111.783018
0400782,86001,AZ,04005,35.829692,-111.773728
0400783,85120,AZ,04021,32.91891,-111.367257
0400784,86025,AZ,04017,35.390934,-110.320908
0400785,85225,AZ,04013,33.346541,-112.495534
0400786,85339,AZ,04013,33.346541,-112.495534
0400787,85020,AZ,04013,33.346541,-112.495534
0400788,85040,AZ,04013,33.346541,-112.495534
0400789,85020,AZ,04013,33.346541,-112.495534
0400790,85120,AZ,04021,32.91891,-111.367257
0400791,85008,AZ,04013,33.346541,-112.495534
0400792,85225,AZ,04013,33.346541,-112.495534
0400793,85041,AZ,04013,33.346541,-112.495534
0400794,86401,AZ,04015,35.717705,-113.749689
0400796,85296,AZ,04013,33.346541,-112.495534
0400797,85705,AZ,04019,32.128237,-111.783018
0400798,85033,AZ,04013,33.346541,-112.495534
0400799,85020,AZ,04013,33.346541,-112.495534
0400800,85396,AZ,04013,33.346541,-112.495534
0400801,85382,AZ,04013,33.346541,-112.495534
0400802,85053,AZ,04013,33.346541,-112.495534
0400803,85296,AZ,04013,33.346541,-112.495534
0400805,85027,AZ,04013,33.346541,-112.495534
0400807,85708,AZ,04019,32.128237,-111.783018
0400810,85120,AZ,04021,32.91891,-111.367257
0400811,85032,AZ,04013,33.346541,-112.495534
0400813,86322,AZ,04025,34.630044,-112.573745
0400814,85757,AZ,04019,32.128237,-111.783018
0400815,85021,AZ,04013,33.346541,-112.495534
0400816,85282,AZ,04013,33.346541,-112.495534
0400817,85716,AZ,04019,32.128237,-111.783018
0400818,85258,AZ,04013,33.346541,-112.495534
0400819,85018,AZ,04013,33.346541,-112.495534
0400820,86301,AZ,04025,34.630044,-112.573745
0400821,85711,AZ,04019,32.128237,-111.783018
0400822,85382,AZ,04013,33.346541,-112.495534
0400823,85122,AZ,04021,32.91891,-111.367257
0400824,85234,AZ,04013,33.346541,-112.495534
0400826,85741,AZ,04019,32.128237,-111.783018
0400827,85044,AZ,04013,33.346541,-112.495534
0400828,85012,AZ,04013,33.346541,-112.495534
0400829,85258,AZ,04013,33.346541,-112.495534
0400830,85258,AZ,04013,33.346541,-112.495534
0400831,85258,AZ,04013,33.346541,-112.495534
0400832,85018,AZ,04013,33.346541,-112.495534
0400833,85018,AZ,04013,33.346541,-112.495534
0400834,85224,AZ,04013,33.346541,-112.495534
0400835,85364,AZ,04027,32.773942,-113.910905
0400836,85007,AZ,04013,33.346541,-112.495534
0400837,85936,AZ,04001,35.385845,-109.493747
0400838,85012,AZ,04013,33.346541,-112.495534
0400839,85746,AZ,04019,32.128237,-111.783018
0400840,85322,AZ,04013,33.346541,-112.495534
0400841,85260,AZ,04013,33.346541,-112.495534
0400842,85742,AZ,04019,32.128237,-111.783018
0400843,85028,AZ,04013,33.346541,-112.495534
0400844,86301,AZ,04025,34.630044,-112.573745
0400845,85142,AZ,04013,33.346541,-112.495534
0400846,85042,AZ,04013,33.346541,-112.495534
0400847,85138,AZ,04021,32.91891,-111.367257
0400848,85353,AZ,04013,33.346541,-112.495534
0400849,85040,AZ,04013,33.346541,-112.495534
0400850,85023,AZ,04013,33.346541,-112.495534
0400851,85018,AZ,04013,33.346541,-112.495534
0400852,86406,AZ,04015,35.717705,-113.749689
0400853,85042,AZ,04013,33.346541,-112.495534
0400854,85138,AZ,04021,32.91891,-111.367257
0400855,85286,AZ,04013,33.346541,-112.495534
0400857,85212,AZ,04013,33.346541,-112.495534
0400858,85006,AZ,04013,33.346541,-112.495534
0400859,85212,AZ,04013,33.346541,-112.495534
0400860,85533,AZ,04011,33.238872,-109.242323
0400861,85018,AZ,04013,33.346541,-112.495534
0400862,85711,AZ,04019,32.128237,-111.783018
0400863,85042,AZ,04013,33.346541,-112.495534
0400864,85204,AZ,04013,33.346541,-112.495534
0400866,85018,AZ,04013,33.346541,-112.495534
0400867,85297,AZ,04013,33.346541,-112.495534
0400868,85653,AZ,04019,32.128237,-111.783018
0400870,85625,AZ,04003,31.881793,-109.75412
0400871,85339,AZ,04013,33.346541,-112.495534
0400872,85711,AZ,04019,32.128237,-111.783018
0400873,85018,AZ,04013,33.346541,-112.495534
0400874,85716,AZ,04019,32.128237,-111.783018
0400875,85018,AZ,04013,33.346541,-112.495534
0400876,85283,AZ,04013,33.346541,-112.495534
0400877,85015,AZ,04013,33.346541,-112.495534
0400878,85750,AZ,04019,32.128237,-111.783018
0400879,85283,AZ,04013,33.346541,-112.495534
0400880,85043,AZ,04013,33.346541,-112.495534
0400881,85258,AZ,04013,33.346541,-112.495534
0400882,85020,AZ,04013,33.346541,-112.495534
0400883,85138,AZ,04021,32.91891,-111.367257
0400884,85212,AZ,04013,33.346541,-112.495534
0400885,85003,AZ,04013,33.346541,-112.495534
0400886,85018,AZ,04013,33.346541,-112.495534
0400887,85003,AZ,04013,33.346541,-112.495534
0400888,85018,AZ,04013,33.346541,-112.495534
0400889,85710,AZ,04019,32.128237,-111.783018
0400890,85006,AZ,04013,33.346541,-112.495534
0400891,85705,AZ,04019,32.128237,-111.783018
0400892,85122,AZ,04021,32.91891,-111.367257
0400893,85251,AZ,04013,33.346541,-112.495534
0400894,85020,AZ,04013,33.346541,-112.495534
0400895,85040,AZ,04013,33.346541,-112.495534
0400897,85259,AZ,04013,33.346541,-112.495534
0400898,85258,AZ,04013,33.346541,-112.495534
0400899,85286,AZ,04013,33.346541,-112.495534
0400900,85018,AZ,04013,33.346541,-112.495534
0400902,85028,AZ,04013,33.346541,-112.495534
0400903,86301,AZ,04025,34.630044,-112.573745
0400904,85204,AZ,04013,33.346541,-112.495534
0400905,85258,AZ,04013,33.346541,-112.495534
0400906,85621,AZ,04023,31.525904,-110.84519
0400907,85714,AZ,04019,32.128237,-111.783018
0400908,85296,AZ,04013,33.346541,-112.495534
0400909,85258,AZ,04013,33.346541,-112.495534
0400910,86320,AZ,04025,34.630044,-112.573745
0400911,85242,AZ,,,
0400912,85203,AZ,04013,33.346541,-112.495534
0400913,85014,AZ,04013,33.346541,-112.495534
0400914,85020,AZ,04013,33.346541,-112.495534
0400915,85015,AZ,04013,33.346541,-112.495534
0400916,85031,AZ,04013,33.346541,-112.495534
0400917,85755,AZ,04019,32.128237,-111.783018
0400918,85032,AZ,04013,33.346541,-112.495534
0400919,85018,AZ,04013,33.346541,-112.495534
0400920,85364,AZ,04027,32.773942,-113.910905
0400921,85048,AZ,04013,33.346541,-112.495534
0400922,86426,AZ,04015,35.717705,-113.749689
0400923,85006,AZ,04013,33.346541,-112.495534
0400924,85033,AZ,04013,33.346541,-112.495534
0400925,85018,AZ,04013,33.346541,-112.495534
0400926,85339,AZ,04013,33.346541,-112.495534
0400927,85140,AZ,04021,32.91891,-111.367257
0400929,85209,AZ,04013,33.346541,-112.495534
0400930,85018,AZ,04013,33.346541,-112.495534
0400931,85282,AZ,04013,33.346541,-112.495534
0400932,85705,AZ,04019,32.128237,-111.783018
0400933,85379,AZ,04013,33.346541,-112.495534
0400934,85205,AZ,04013,33.346541,-112.495534
0400935,85215,AZ,04013,33.346541,-112.495534
0400936,85248,AZ,04013,33.346541,-112.495534
0400937,85254,AZ,04013,33.346541,-112.495534
0400938,85008,AZ,04013,33.346541,-112.495534
0400939,85040,AZ,04013,33.346541,-112.495534
0400940,85033,AZ,04013,33.346541,-112.495534
0400941,85258,AZ,04013,33.346541,-112.495534
0400942,85302,AZ,04013,33.346541,-112.495534
0400943,85258,AZ,04013,33.346541,-112.495534
0400944,85743,AZ,04019,32.128237,-111.783018
0400945,85301,AZ,04013,33.346541,-112.495534
0400946,85040,AZ,04013,33.346541,-112.495534
0400947,85193,AZ,04021,32.91891,-111.367257
0400948,85306,AZ,04013,33.346541,-112.495534
0400949,85326,AZ,04013,33.346541,-112.495534
0400950,85006,AZ,04013,33.346541,-112.495534
0400951,85383,AZ,04013,33.346541,-112.495534
0400952,85020,AZ,04013,33.346541,-112.495534
0400953,85122,AZ,04021,32.91891,-111.367257
0400954,85225,AZ,04013,33.346541,-112.495534
0400955,85043,AZ,04013,33.346541,-112.495534
0400956,85040,AZ,04013,33.346541,-112.495534
0400957,85042,AZ,04013,33.346541,-112.495534
0400958,85225,AZ,04013,33.346541,-112.495534
0400959,85037,AZ,04013,33.346541,-112.495534
0400960,85323,AZ,04013,33.346541,-112.495534
0400961,85041,AZ,04013,33.346541,-112.495534
0400962,85286,AZ,04013,33.346541,-112.495534
0400963,85383,AZ,04013,33.346541,-112.495534
0400964,85020,AZ,04013,33.346541,-112.495534
0400965,85281,AZ,04013,33.346541,-112.495534
0400966,85258,AZ,04013,33.346541,-112.495534
0400967,85028,AZ,04013,33.346541,-112.495534
0400968,85033,AZ,04013,33.346541,-112.495534
0400969,85012,AZ,04013,33.346541,-112.495534
0400970,85019,AZ,04013,33.346541,-112.495534
0400971,85283,AZ,04013,33.346541,-112.495534
0400972,86305,AZ,04025,34.630044,-112.573745
0400973,85603,AZ,04003,31.881793,-109.75412
0400974,85132,AZ,04021,32.91891,-111.367257
0401000,86321,AZ,04025,34.630044,-112.573745
0401050,85008,AZ,04013,33.346541,-112.495534
0401080,86335,AZ,04025,34.630044,-112.573745
0401160,85348,AZ,04012,33.727625,-114.038793
0401180,85603,AZ,04003,31.881793,-109.75412
0401230,85922,AZ,04011,33.238872,-109.242323
0401260,85643,AZ,04003,31.881793,-109.75412
0401290,85325,AZ,04012,33.727625,-114.038793
0401330,85605,AZ,04003,31.881793,-109.75412
0401380,85326,AZ,04013,33.346541,-112.495534
0401410,85326,AZ,04013,33.346541,-112.495534
0401460,85635,AZ,04003,31.881793,-109.75412
0401500,86442,AZ,04015,35.717705,-113.749689
0401600,86322,AZ,04025,34.630044,-112.573745
0401650,85324,AZ,04025,34.630044,-112.573745
0401680,85031,AZ,04013,33.346541,-112.495534
0401710,85122,AZ,04021,32.91891,-111.367257
0401740,85122,AZ,04021,32.91891,-111.367257
0401760,85718,AZ,04019,32.128237,-111.783018
0401810,86034,AZ,04017,35.390934,-110.320908
0401830,85342,AZ,04013,33.346541,-112.495534
0401870,85224,AZ,04013,33.346541,-112.495534
0401920,85931,AZ,04005,35.829692,-111.773728
0401940,86503,AZ,04001,35.385845,-109.493747
0402130,85606,AZ,04003,31.881793,-109.75412
0402190,85924,AZ,04001,35.385845,-109.493747
0402220,85332,AZ,04025,34.630044,-112.573745
0402250,85614,AZ,04019,32.128237,-111.783018
0402320,85128,AZ,04021,32.91891,-111.367257
0402370,86326,AZ,04025,34.630044,-112.573745
0402400,85364,AZ,04027,32.773942,-113.910905
0402430,85016,AZ,04013,33.346541,-112.495534
0402460,86343,AZ,04025,34.630044,-112.573745
0402480,85543,AZ,04009,32.931828,-109.87831
0402490,85617,AZ,04003,31.881793,-109.75412
0402530,85607,AZ,04003,31.881793,-109.75412
0402600,85534,AZ,04011,33.238872,-109.242323
0402690,85374,AZ,04013,33.346541,-112.495534
0402740,85131,AZ,04021,32.91891,-111.367257
0402760,85610,AZ,04003,31.881793,-109.75412
0402790,85131,AZ,04021,32.91891,-111.367257
